,VRSK.US
2343,0.1387850966157739
2344,-0.053407391582992
2345,-0.0162384834965805
2346,-0.1335044929396591
2347,0.0160436386972571
2348,-0.0428013482424763
2349,0.1922358092593654
2350,-0.5992619531500809
2351,-0.3703902517580105
2352,0.1179561417618352
2353,-0.1987751155044614
2354,-0.1722096652674594
2355,0.0161420500403557
2356,0.246900327411308
2357,0.0214649852428183
2358,-0.0375778398110334
2359,0.0107353730542191
2360,0.0
2361,0.0162077859627582
2362,0.0910455764075116
2363,0.0428770500589626
2364,0.117773019271948
2365,-0.0214178624973337
2366,-0.0642948992713269
2367,0.0267823664899091
2368,-0.0911430409607481
2369,-0.0160866534398633
2370,0.0482366813163272
2371,0.2245989304812767
2372,0.0374191479125424
2373,-0.1257794310487784
2374,0.0187295981163357
2375,0.1713085764809915
2376,-0.2604022383511545
2377,-0.1331484049930702
2378,0.5590759083190485
2379,0.0615299793246091
2380,-0.0248166326586816
2381,-0.193391534976253
2382,0.503037466670343
2383,-0.0875446183170323
2384,-0.1575640672361521
2385,0.088100875502464
2386,0.3566333808844383
2387,-0.2006652189449851
2388,-0.0137460823665286
2389,-0.1376500385420107
2390,-0.0385568713852895
2391,-0.0330596727092414
2392,-0.2374903346956847
2393,0.0882904756649357
2394,0.0606628798323573
2395,-0.1108600932373218
2396,-0.1405390463026937
2397,-0.0525500608474382
2398,0.2042506210322961
2399,0.1763376866699692
2400,0.2091564025098847
2401,-0.0639497703621961
2402,-0.0232598709077118
2403,0.0
2404,0.0464981110142473
2405,0.1682720204247371
2406,-0.139453805926792
2407,0.0870827285921658
2408,-0.02322745485163
2409,0.0928235771886039
2410,-0.14524750174297
2411,0.1450368393571967
2412,-0.0754760798885249
2413,-0.0290376909228244
2414,0.0870372519438352
2415,0.086961562989162
2416,0.0695208852326079
2417,-0.0695692503913296
2418,-0.0289955926699207
2419,-0.0638310218766234
2420,-0.0058031569173742
2421,-0.0580652653582593
2422,-0.0029033475597337
2423,0.0435312554414003
2424,0.2316289304534169
2425,0.1546961325966857
2426,0.1158876441697522
2427,-0.20460075204601
2428,-0.3384564168007621
2429,0.3207787179912684
2430,-0.02489419965149
2431,0.2868411617067106
2432,-0.0137923424914518
2433,-0.02207261891623
2434,0.0606628798323573
2435,-0.0441379310344896
2436,0.0165489849955875
2437,-0.0519356086759496
2438,0.084978493437741
2439,0.0110277900308834
2440,-0.0137866379904627
2441,0.0
2442,-0.0524166850584853
2443,0.0165498979422966
2444,0.1762211575527249
2445,0.0577891521505763
2446,0.0797404311482678
2447,-0.0165007425334146
2448,-0.0330123796423671
2449,0.0
2450,0.1330780724691803
2451,0.0233415806918497
2452,-0.0467049647377489
2453,0.2004288244616288
2454,0.3668787442530165
2455,0.2963374542760505
2456,-0.0926912916531439
2457,0.0926054544612625
2458,0.124861265260826
2459,0.1408483225195587
2460,0.0115436117652517
2461,-0.1063141351576175
2462,-0.0601267286434464
2463,-0.2643294379521524
2464,0.0115920524888163
2465,0.2474560592044387
2466,-0.1204038158747758
2467,-0.0092626898851473
2468,-0.0648808972101151
2469,-0.0185408361917085
2470,-0.0695765109698992
2471,0.0602633042833281
2472,0.0879996294752432
2473,0.1017905889973621
2474,0.0785945446139694
2475,0.1009617939316636
2476,0.0053134962805477
2477,0.0053132139631365
2478,0.3599978823653864
2479,-0.0317746120849302
2480,0.1005184636546385
2481,0.1056970721910943
2482,0.1898934486760278
2483,-0.0316589278176457
2484,-0.1003538794697077
2485,-0.0396290718871454
2486,-0.0105688693951868
2487,0.0818417023073936
2488,0.0527732334160233
2489,0.1475470306160094
2490,0.1525833947174534
2491,-0.0105241001894391
2492,-0.0631844987363124
2493,0.0394747230190357
2494,0.0552340873224564
2495,-0.0105218855218759
2496,-0.0526371196968221
2497,0.0
2498,0.0052634349176374
2499,0.2362948960302397
2500,-0.2307116104868859
2501,-0.5089441667168577
2502,0.7353820399378153
2503,0.1432835820895576
2504,-0.7821901323706446
2505,-0.1747935627749937
2506,-0.1841731831768406
2507,0.4829675371540193
2508,0.3212435233160519
2509,0.2896732963029407
2510,0.1996840819002649
2511,-0.4520687383988956
2512,-0.1919731237626691
2513,-0.1622401153707548
2514,0.1529923503824952
2515,-0.0120008400588102
2516,-0.2164827565471082
2517,0.0901198594130227
2518,0.4961889104767673
2519,0.3009893908689924
2520,-0.1193459840076313
2521,-0.2422611036339172
2522,-0.1167804527488451
2523,-0.1679664067186569
2524,0.221464056982106
2525,-0.1634082287715209
2526,0.1049379117355604
2527,-0.1225776325005883
2528,-0.3455748843202738
2529,0.4547839776106356
2530,0.2181691247054717
2531,-0.020366598778002
2532,-0.33278841662774
2533,-0.0350426352061688
2534,0.023356300362018
2535,-0.0935125657510208
2536,0.0058441937934774
2537,-0.1053062657228145
2538,0.1635418491910525
2539,0.1050236303168087
2540,0.2212260581009628
2541,0.1337209302325522
2542,-0.0669051982430166
2543,-0.1077460687245208
2544,0.1047242262043325
2545,0.1075175079185205
2546,0.0522784699834471
2547,-0.0901162790697681
2548,0.0174388188106732
2549,-0.1163941104580042
2550,0.1080773606370863
2551,-0.5203270627251558
2552,-0.4047420845652519
2553,0.4372677907973629
2554,0.5570397317114865
2555,-0.1708136423162394
2556,-0.314142106465606
2557,0.0513786607295627
2558,0.5394049511696667
2559,-0.2304868679395618
2560,0.0028454359207804
2561,0.2780772941376818
2562,-0.0340618790803305
2563,0.0794146009416225
2564,0.1585773347680812
2565,-0.124751913807768
2566,0.1019656715572462
2567,-0.0368344997591577
2568,0.3416727847743772
2569,-0.0847840832014502
2570,0.0226039783001923
2571,0.1560062402496092
2572,-0.0149540093674164
2573,0.298188365027569
2574,0.4982365784022764
2575,-0.4499386447302682
2576,0.6569293631622966
2577,0.3509324455042282
2578,0.360873268480749
2579,-0.5363259419506029
2580,0.1080497028633212
2581,0.0674854906195193
2582,-0.2525822019755546
2583,0.0045101930362578
2584,0.2137761875829763
2585,0.2849706053942554
2586,0.1568240881799419
2587,0.1878354203935543
2588,0.196393501160506
2589,-0.0938212035920026
2590,-0.0067019636753634
2591,0.1138037220511427
2592,0.0223094770658626
2593,-0.1250893495353829
2594,0.0491181067202434
2595,0.1070520540612913
2596,-0.187692720203775
2597,0.0491334643558983
2598,0.3516268304624525
2599,-0.075723830734961
2600,0.2788185065783682
2601,-0.2620774001921876
2602,-0.0874355163067188
2603,0.0262237762237772
2604,-0.3464760317530023
2605,0.2973457518912094
2606,-0.0787711697518738
2607,-0.4748713889988058
2608,0.0131891321551046
2609,-0.0175886025855335
2610,0.3134109189734164
2611,-0.2262542834548749
2612,0.164477291168666
2613,-0.0680301966292139
2614,-0.0746694777528949
2615,-0.04833889963086
2616,0.0527055516514426
2617,-0.0395447954655316
2618,-0.0835532102022857
2619,-0.1276914270617727
2620,-0.3889846616275577
2621,-0.1350005532809465
2622,-0.1263073923063397
2623,-0.0443380331648462
2624,-0.3336447350860804
2625,-0.2752807620161259
2626,-0.0950987564008745
2627,0.1169077889814314
2628,0.2356943263273058
2629,-0.1728166682893672
2630,-0.0340881421962469
2631,0.1361669017166761
2632,0.0291701103602519
2633,0.0437360287685894
2634,0.0340053436968633
2635,0.038848152284763
2636,-0.2238769650070608
2637,-0.0194713527722299
2638,-0.068196210239181
2639,0.0876040297853734
2640,0.0680900734400149
2641,-0.0173173313408753
2642,0.0051560181919939
2643,0.051047693130434
2644,0.0048614487117116
2645,-0.0194495769716969
2646,-0.119270744590222
2647,0.0170357751277666
2648,-0.0438254772107396
2649,0.0972951936174297
2650,-0.1884146875821605
2651,0.1312795378960315
2652,0.2270345791128108
2653,-0.3351221114883304
2654,0.043787629994524
2655,-0.0503811443091251
2656,-0.250340375071366
2657,-0.0527310278156191
2658,0.039532636387597
2659,0.0702308840312512
2660,0.0820150258544745
2661,0.1764371087080213
2662,-0.1007976159172538
2663,0.0831983185181931
2664,-0.0350431468745948
2665,0.0
2666,0.0853447709915406
2667,0.1027457152850582
2668,-0.0787608296140749
2669,0.0349925640801384
2670,-0.0306278713629372
2671,0.113631397229138
2672,0.1091417095957391
2673,0.0130952900606753
2674,-0.1004981211220789
2675,-0.5704603219429487
2676,-0.5251951738821924
2677,-0.0426015336552051
2678,0.0227156567664217
2679,-0.0681934420639907
2680,-0.0312650996219804
2681,0.2042263508722244
2682,-0.1619410193760989
2683,0.209798140167841
2684,0.0793201133144398
2685,0.0169942785928743
2686,-0.0340001133337123
2687,-0.0056670066870627
2688,0.0056666855556133
2689,0.0
2690,0.0622947106127611
2691,-0.0283237976547959
2692,0.1752997059488816
2693,0.0960397717643
2694,-0.0678387698569758
2695,0.0226078109987116
2696,0.0451951867126061
2697,0.1072234762979671
2698,0.1296285859212186
2699,0.1069699358180372
2700,0.2886925094210728
2701,-0.1854591217185823
2702,-0.3678507323775179
2703,0.2709857010953917
2704,0.260932816081824
2705,0.0440645104432864
2706,0.3381494005533398
2707,-0.2156500308071512
2708,0.019800673222884
2709,-0.2890428489475189
2710,0.2465114231632583
2711,0.0967500769602879
2712,-0.0043979241797831
2713,0.1076331685886895
2714,-0.0769399868102929
2715,0.1711727528089952
2716,0.1533809544677656
2717,0.1444074916856347
2718,-0.153394398913101
2719,0.1313082680439495
2720,0.222726875709665
2721,0.0632842334970039
2722,-0.019643792561545
2723,0.1133687974186757
2724,-0.0043605284960497
2725,-0.790926727354128
2726,-0.8933500627352579
2727,0.7076294413713996
2728,-0.294882047181115
2729,0.0449617824848753
2730,-0.1050210042008299
2731,-0.0450292690248678
2732,0.1723147616312458
2733,0.0499213738362051
2734,-0.0874387928450141
2735,-0.0349877542859964
2736,0.0299805126667677
2737,-0.0249900039983921
2738,0.0074964391913772
2739,0.5442616432228237
2740,0.0
2741,-0.0547045951859882
2742,-0.1020535158680833
2743,0.4633070710073843
2744,0.0816932788711434
2745,0.1606524962926431
2746,0.0790279561394826
2747,-0.1806081298399312
2748,-0.1511472322711763
2749,0.0148647309483703
2750,0.4240615674572023
2751,0.4326522101751525
2752,0.130147326773908
2753,-0.4392156862745116
2754,-0.3199748216533852
2755,0.0131120027272995
2756,0.0707547169811421
2757,0.2561555753045014
2758,-0.2016709881878373
2759,-0.0340599455040859
2760,0.1099188694059188
2761,0.0
2762,-0.0366530526756841
2763,0.0732524068648047
2764,-0.0052325885615566
2765,-0.0942753888859827
2766,-0.1468659847888807
2767,-0.0629822075263761
2768,0.1258059443308744
2769,-0.1443607443764958
2770,0.0708178146146938
2771,-0.0052460392403687
2772,0.0995754939468569
2773,0.156977656846848
2774,0.1358624653811939
2775,0.6083998429935811
2776,0.0065415058546541
2777,-0.457811267852456
2778,0.1574665383606043
2779,0.0699361832327985
2780,0.3506326632837541
2781,-0.0653779937673004
2782,0.3799227128652685
2783,-0.0738680802989553
2784,-0.0065181966322591
2785,0.028237542899343
2786,0.0564432094477229
2787,0.088927448216034
2788,-0.0672830663714898
2789,-0.0434272810179329
2790,0.0130264871906214
2791,0.0434027777777753
2792,0.0650618087182848
2793,-0.1324675888727255
2794,0.0282228300985618
2795,-0.1130189089328367
2796,0.1519097222222197
2797,-0.0282197668613097
2798,-0.1456521739130469
2799,-0.3621765501592759
2800,-0.1044932079414756
2801,-0.4994621177193761
2802,-0.1539171925504137
2803,-0.0616048051748059
2804,-0.2212389380530862
2805,-0.2010620198999921
2806,-0.2014670937080206
2807,-0.0904837000077616
2808,-0.3085939525958191
2809,0.0077790742901523
2810,-0.1532228743572365
2811,0.2435233160621755
2812,0.2326182476091955
2813,0.0103375200289503
2814,-0.0543014506244613
2815,0.3016241299303839
2816,-0.1704369383328086
2817,0.1547029702970209
2818,-0.0335302158830041
2819,-0.049029727497935
2820,-0.0516368893937799
2821,-0.064587800656212
2822,-0.0698035160289508
2823,0.0929848124806316
2824,0.1907708172209209
2825,0.2613240418118401
2826,-0.4198740377886628
2827,-0.3746195270428391
2828,0.253977521529705
2829,-0.0554971375160642
2830,-0.0058421452357418
2831,0.0933870308761016
2832,-0.0934743237717035
2833,0.1283622148316698
2834,0.0058343057176308
2835,-0.0233426704014892
2836,0.1450972851074216
2837,0.0529994175888059
2838,-0.017475388827402
2839,0.2701368112237508
2840,0.2289456906045384
2841,-0.0637977032826897
2842,-0.0406150275601933
2843,-0.1918381583536705
2844,-0.0989234797788862
2845,-0.0058193668528811
2846,-0.0873667656823377
2847,0.0232923775694357
2848,0.0814569151102663
2849,-0.0465684847779338
2850,-0.2955319575235441
2851,0.1525419490359883
2852,0.0649756341371962
2853,-0.0224966255061678
2854,0.1945913581478826
2855,0.2041527660210252
2856,-0.2621002970470061
2857,0.3655988857938645
2858,-0.0597252637865839
2859,-0.1495364370451515
2860,0.0398604882909736
2861,-0.0448631673396017
2862,-0.1347708894878757
2863,0.0798004987531155
2864,0.0
2865,0.0697767145135498
2866,-0.0698254364089707
2867,0.0049872824297994
2868,-0.1648516335298152
2869,0.1496408619313562
2870,0.099760713812336
2871,0.0845407020164206
2872,-0.1870557426112981
2873,-0.0723805720560983
2874,-0.2100945425441528
2875,-0.0783335267494434
2876,0.1043357291908224
2877,0.2313208420078517
2878,-0.0810278967473008
2879,0.4436761740132585
2880,-0.2889338341519791
2881,0.0086672637448278
2882,0.1788031723143488
2883,0.109469074986315
2884,-0.3613970163062334
2885,0.132817462608991
2886,-0.0519990755719753
2887,0.0231053604436183
2888,-0.1040823406961991
2889,-0.0057826866362059
2890,-0.2608998144712529
2891,0.0202880908906452
2892,0.383993532740513
2893,-0.0346580406654356
2894,-0.0115540150202254
2895,0.0173280194073823
2896,-0.0462294134643074
2897,0.3569989059710808
2898,0.046043165467633
2899,-0.1339922486204489
2900,0.3898411970417971
2901,0.359876613732432
2902,-0.0400022858449015
2903,0.1084598698481548
2904,0.0
2905,-0.1772745468062002
2906,0.1142400182783964
2907,-0.0628715134887889
2908,0.0913659205116472
2909,-0.1486903808761242
2910,0.27944111776446
2911,-0.0570613409415088
2912,0.1310690677000169
2913,0.0068379185375974
2914,-0.2353209961160484
2915,-0.1029159519725596
2916,0.1234608791191142
2917,0.064943217485589
2918,-0.0971095624357291
2919,-0.0800365881545934
2920,-0.0061174563044879
2921,-0.2259404635704756
2922,0.0544069640914193
2923,-0.0917168243049727
2924,-0.0573558933180351
2925,-0.0116284478347724
2926,0.2366589327146129
2927,-0.03713675610436
2928,0.0834879406308009
2929,-0.0649772579597077
2930,-0.0162469536961803
2931,0.4505545286506443
2932,0.3843763666075945
2933,-0.0575745014048178
2934,-0.1337514989392217
2935,0.0046119079463263
2936,-0.0369088811995444
2937,-0.1200979260011967
2938,-0.0924684451431028
2939,0.0179356609013728
2940,0.0190414567638782
2941,0.0323415265200486
2942,0.0415646792592266
2943,-0.0878247203475999
2944,-0.1064272824024754
2945,0.1755277380017531
2946,-0.07396107798271
2947,-0.0046227810650976
2948,-0.0300571085061606
2949,0.1316154059296188
2950,0.1848026959452132
2951,0.2872473036691784
2952,-0.1791725485937583
2953,-0.2503810145874199
2954,-0.1580984571771204
2955,-0.0709219858156003
2956,0.0817661488143784
2957,0.1360914534567229
2958,0.1901657158380998
2959,0.0434475642209222
2960,0.016290182450044
2961,-0.2831627096493194
2962,-0.0926582002507153
2963,0.0217971772655397
2964,-0.1473477406679665
2965,-0.0847694620197896
2966,-0.0354059665610267
2967,0.114610052938918
2968,-0.0109164346924195
2969,-0.0928758741258828
2970,0.1254978992743047
2971,0.1008421683791677
2972,0.0572020047940672
2973,0.0762112139357574
2974,-0.0871744578838381
2975,0.1308655823518419
2976,-0.2953171143299092
2977,0.3410258805942211
2978,0.1632386549134808
2979,-0.0933663227673725
2980,-0.1589750783186063
2981,0.1866803565594836
2982,-0.1168115129427156
2983,0.0280269058295974
2984,-0.0888307073729609
2985,-0.3612987987987903
2986,-0.1456698463418083
2987,0.0704357625845255
2988,0.1359906213364558
2989,0.0328145509094286
2990,0.0234334723719414
2991,0.0140581068416125
2992,0.0889554754436058
2993,-0.1547406921129197
2994,-0.1079660141764022
2995,-0.1033786006296691
2996,-0.1694516356789897
2997,0.1480506662279969
2998,0.1056387623832211
2999,0.0
3000,-0.0047476617765707
3001,0.2037335354875423
3002,0.0047377647225995
3003,-0.0426580718551537
3004,0.1136256036360236
3005,0.1323877068557925
3006,-0.0804429091941454
3007,0.0685660243527517
3008,0.2241094597782469
3009,0.0518721116665159
3010,0.1365669884624403
3011,-0.0188403749234572
3012,-0.0380249098498686
3013,0.0285929624570149
3014,0.0988235294117684
3015,0.0235238767348912
3016,0.0940070505287843
3017,0.014099069461416
3018,0.0704456863758069
3019,-0.0516868715346366
3020,0.1079558789016748
3021,-0.0046939541870162
3022,0.0281557954012211
3023,-0.0093861460484239
3024,0.0093852651337314
3025,-0.0413665563558535
3026,-0.0170361897344771
3027,-0.1926359424530513
3028,0.009752767347726
3029,0.496136443587228
3030,0.2311565086895445
3031,0.1498453209590111
3032,0.1303403330919672
3033,0.0193059510594102
3034,0.2791548346729617
3035,-0.3534613419166227
3036,0.0250132792505742
3037,-0.0918318028032855
3038,0.0193292741857504
3039,0.0869061413673265
3040,-0.1741149158444639
3041,0.2508683905827915
3042,0.1156515034695494
3043,0.0914736892783196
3044,0.0769711839130209
3045,0.0144300144300149
3046,0.1824467063568251
3047,-0.0432297420625406
3048,-0.2552248868342488
3049,-0.0964041260965914
3050,-0.0750057696745877
3051,-0.487012987012989
3052,-0.0580113702285615
3053,0.0695652173913069
3054,-0.4249869010886591
3055,0.2265334572490627
3056,0.2144554570219698
3057,0.2341920374707266
3058,-0.0607533414337729
3059,0.0289217954650526
3060,0.4835367257656018
3061,0.27554535017221
3062,0.0286944045911112
3063,-0.2704568995281384
3064,-0.0115101289134497
3065,0.0402692285566482
3066,-0.0115068177895461
3067,0.0890983818584204
3068,-0.060393419993092
3069,0.0574844791906152
3070,-0.0172483182889674
3071,-0.2362840018441658
3072,0.0057626923298512
3073,0.3159466911764771
3074,0.5313982058167982
3075,-0.2632898696088293
3076,-0.757143954369244
3077,0.2134879616790554
3078,0.0629881582262534
3079,0.0780443594068634
3080,0.0101195669630945
3081,0.1708340662930666
3082,-0.181264318622398
3083,-0.0781053162005548
3084,0.0805598912441594
3085,-0.1310814217292762
3086,-0.0681078626743641
3087,0.042864346949071
3088,0.1912623313871529
3089,-0.166372573733306
3090,-0.191948274991158
3091,-0.1568349691389265
3092,0.0455120101137817
3093,-0.0252908447142192
3094,0.053082581330107
3095,0.1816667928241542
3096,-0.1389660922734881
3097,-0.1670378619153594
3098,-0.0557103064066921
3099,0.2425099782751569
3100,-0.3301294224195844
3101,-0.4372065727699557
3102,0.2225084904555542
3103,0.0994442819537803
3104,0.1168565585743599
3105,-0.1843884449907792
3106,0.0935699874265309
3107,-0.1200304467474749
3108,0.1228070175438642
3109,-0.0233972859148292
3110,0.0993396832817083
3111,0.0292090197453039
3112,0.1400070003500062
3113,-0.0525302048677843
3114,0.0554178212046077
3115,-0.0466894277627082
3116,0.0320886814469117
3117,0.0116672500291575
3118,-0.0700525394045394
3119,0.2620087336244475
3120,0.0756341633697902
3121,-0.1077492064416565
3122,-0.160424687901065
3123,0.1514445479962834
3124,0.110548670506777
3125,0.0
3126,0.0202480384712834
3127,-0.0506457330969981
3128,0.1264542235710672
3129,0.1489936614561054
3130,0.2393308812414946
3131,-0.1817172278027284
3132,-0.0050479555780006
3133,-0.1567318873552769
3134,0.2370624432563295
3135,-0.0529888218818549
3136,-0.1035615054306706
3137,-0.1112628331563237
3138,0.0126419053879829
3139,0.0470057822166601
3140,0.0414287879553345
3141,0.0151545766821585
3142,0.0101020305081229
3143,0.0050507601394107
3144,0.0050505050505004
3145,0.0201979398101353
3146,-0.0100999899000009
3147,0.015147689977279
3148,-0.0353571067784733
3149,-0.0960614793467808
3150,0.010376673238565
3151,0.3979122525967556
3152,-0.0827514869407792
3153,-0.5015983574603028
3154,-0.2109594749453074
3155,-0.2375668972718883
3156,0.208414745343236
3157,0.0494740131236323
3158,-0.0573185347298283
3159,0.2131863560732095
3160,-0.2345337989263504
3161,0.0911244760342539
3162,-0.0156237793922355
3163,0.0390441980321813
3164,-0.0468750000000017
3165,-0.0052086046148189
3166,0.0208300786335426
3167,-0.0182296413969096
3168,-0.0755798801146782
3169,-0.1670756539445482
3170,0.1147327249022158
3171,-0.1462370084086285
3172,0.0052224775433418
3173,0.1069462920938062
3174,-0.4480427605722316
3175,0.1437938571264235
3176,-0.1209329110279343
3177,-0.0951090872409672
3178,0.2271681619507602
3179,-0.0057514234773054
3180,-0.1382249611242349
3181,0.0057590416954566
3182,0.1696035875470813
3183,0.0143711197976579
3184,0.0
3185,-0.0172483182889674
3186,-0.3345832131525887
3187,-0.0461707162232262
3188,-0.0346400323306981
3189,-0.2836961556276106
3190,0.0347262414631336
3191,-0.0868910386375518
3192,-0.0550612919117853
3193,0.0666087460179606
3194,0.1792321924144324
3195,0.0404554123562348
3196,0.0635324015247691
3197,0.0115500115500174
3198,0.0548324723673191
3199,-0.2459063819938569
3200,-0.0111756817165745
3201,0.1840593451949267
3202,0.0055772448410593
3203,0.4137854425282435
3204,0.1081890812250452
3205,0.1329787234042446
3206,0.2597402597402591
3207,-0.0331693294267246
3208,-0.0802235193227927
3209,0.0414777126424005
3210,-0.0221263414094435
3211,0.0055312793849167
3212,0.2813017098731491
3213,-0.0331052747737818
3214,-0.016555377738536
3215,0.027584684982888
3216,-0.0275922962308829
3217,-0.1381520778072502
3218,-0.1937877193953791
3219,-0.0886672208368107
3220,-0.2165944685104889
3221,-0.0055540127742243
3222,-0.1975569715351113
3223,0.2193347770559221
3224,-0.2728285077951053
3225,0.3363808866655212
3226,0.0517241379310364
3227,0.0057467961611349
3228,-0.0057471264367763
3229,-0.0517509056408506
3230,0.1779359430604995
3231,-0.0574316563289652
3232,-0.0057434954913508
3233,0.0624502062923024
3234,0.1127766740914776
3235,-0.1150876790173092
3236,-0.0028700993054333
3237,-0.0229660676350809
3238,0.0459110473457747
3239,0.0057385515895735
3240,-0.014348437455148
3241,-0.045936091412829
3242,-0.0028710881424033
3243,-0.0632038611813454
3244,0.028720776609806
3245,-0.0057444852941124
3246,0.0114876507754059
3247,0.1491167699013645
3248,-0.0573855158958009
3249,0.2689864362158752
3250,0.2774210120729473
3251,0.4755087432252821
3252,0.2295567005050189
3253,-0.0459324282943775
3254,0.0153084655814671
3255,0.0408059168579507
3256,-0.0204071220856183
3257,0.0255023972253449
3258,0.0356906133686805
3259,-0.0152983171851102
3260,0.0917057265131479
3261,-0.030577922739783
3262,0.1424936386768453
3263,0.0
3264,-0.1273885350318471
3265,-0.0254841997961321
3266,0.0101926409132658
3267,0.0814746919238194
3268,-0.0229200091679972
3269,0.0229147571035683
3270,-0.0150241532361692
3271,0.0201130403788255
3272,0.0152733937480914
3273,-0.0356506238859145
3274,0.0203676358266673
3275,-0.33081285444234
3276,0.1638937174074914
3277,-0.1442355515766398
3278,0.0795149587516134
3279,-0.00745508312417
3280,-0.201693227091634
3281,-0.0997008973080842
3282,-0.134777616932053
3283,0.0324359390204335
3284,0.1320641881790024
3285,-0.1297405189620712
3286,0.1494768310911723
3287,-0.0747943156320006
3288,-0.0648637860493083
3289,-0.1298960831334886
3290,-0.1501050735514775
3291,0.0400120036010723
3292,0.0699720111955291
3293,0.1397484527849876
3294,-0.10992305386231
3295,0.3832561843611618
3296,0.0
3297,-0.127083800553186
3298,0.109520846297448
3299,-0.0174268074088809
3300,0.6471118654855985
3301,0.4015003433884468
3302,-0.0105669149891593
3303,-0.214438884917799
3304,-0.0609271523178856
3305,-0.0158965663416708
3306,-0.2150651833364316
3307,0.0106193750497837
3308,0.0822324791766147
3309,-0.0132650624784472
3310,-0.0026530828823068
3311,0.0318268618714206
3312,0.0212134068731396
3313,0.06359974560102
3314,-0.0798283557745572
3315,0.0108724476266233
3316,0.0053033517182811
3317,-0.095551544749977
3318,0.0636604774535833
3319,-0.0212246630584697
3320,-0.0637145587766828
3321,-0.2075019952115003
3322,0.0
3323,-0.0745434215430415
3324,0.3078719677265163
3325,0.1640340218711918
3326,0.1243894299323518
3327,0.1605379535954361
3328,0.2176147010820368
3329,0.2111231752925529
3330,-0.4849072614862477
3331,0.506573392835607
3332,-0.3965731238458518
3333,0.2325581395348953
3334,-0.1815431164901733
3335,-0.0423780118658391
3336,-0.10302405914794
3337,0.0484584166212444
3338,-0.0181752090149043
3339,0.3802281368821265
3340,0.0090522313750428
3341,0.0512696785089447
3342,-0.2782314159559544
3343,-0.0030243459851951
3344,0.0241889154295168
3345,-0.1387342183014213
3346,-0.018715362950851
3347,-0.0393843916626258
3348,-0.0970402717127587
3349,-0.0364033491081193
3350,-0.0754191564657396
3351,-0.2267705547156732
3352,0.0813386009760718
3353,0.0362986946989386
3354,0.0971859588047518
3355,-0.1627244725983617
3356,0.0232409505548895
3357,-0.2913583124526542
3358,0.2325446194988531
3359,-0.0581699726601095
3360,-0.0815043371950785
3361,-0.3036496350365023
3362,0.0700239248409899
3363,-0.1051463286406956
3364,-0.0876987839101997
3365,0.0116918040453701
3366,0.0409045754689377
3367,0.384189999417892
3368,-0.0844766815229
3369,0.351233671988383
3370,0.1680769676596685
3371,-0.2440158029281823
3372,0.1450368393571967
3373,-0.1510661786066997
3374,-0.098871699430043
3375,0.1065927623514302
3376,0.0958415419839235
3377,-0.0905990193988573
3378,-0.0639931740614207
3379,-0.0373432915444233
3380,0.0373293515358476
3381,0.250013298579711
3382,0.1593286950979781
3383,0.1590752425897509
3384,-0.3138297872340443
3385,-0.0053194318846698
3386,-0.0186214785453946
3387,-0.1838921166249127
3388,-0.0199922696557452
3389,-0.2203996580465881
3390,0.0827483116675125
3391,0.1252999200213349
3392,0.0586166471277764
3393,-0.1013495492612139
3394,-0.0426917124713231
3395,0.0346749886639599
3396,-0.0613857158108301
3397,0.0426848788816476
3398,-0.013340804183664
3399,0.0613300623966618
3400,0.2590202671998515
3401,0.2221718431194781
3402,-0.1384821448841094
3403,-0.0658791458428033
3404,0.0907852927825769
3405,0.364080414282797
3406,0.4009099304038446
3407,0.1327095235952978
3408,-0.0089980654159273
3409,-0.2435394398592975
3410,0.1486084841934668
3411,0.1641002585141099
3412,-0.1598595037600838
3413,0.3187000628422695
3414,-0.0179581574930376
3415,0.0112225888267803
3416,0.1098605443702096
3417,0.0425808475829761
3418,-0.1009511844938955
3419,-0.0808262236192217
3420,0.0314225434304536
3421,-0.0224497126436832
3422,0.0179565451607075
3423,-0.0067341578935492
3424,-0.038174795652568
3425,-0.1378043178686317
3426,-0.0746997644084327
3427,0.0201074311320464
3428,0.2778573474649176
3429,0.1601555797060007
3430,-0.0801419657679402
3431,-0.154798761609913
3432,0.0229278917803625
3433,-0.0458768207363301
3434,-0.0028673835125421
3435,-0.1062058671565545
3436,0.1433157532675991
3437,-0.1320245680500486
3438,-0.1149359232228131
3439,-0.0632547441057994
3440,0.1550209565367065
3441,-0.0172275180888946
3442,0.1204473759678852
3443,-0.0258168153523923
3444,-0.0487888876133669
3445,0.1232550806890838
3446,-0.0028664793900105
3447,0.0572967398155012
3448,-0.0229239497965453
3449,0.0630011454753638
3450,-0.3551649410065033
3451,-0.0903777791167112
3452,-0.6794055201698542
3453,-0.1762275157997034
3454,0.3693164618271994
3455,0.1752689471775779
3456,0.0797139958452129
3457,-0.1463562140913327
3458,0.0362735022066394
3459,0.4693423190324335
3460,-0.0722586860962272
3461,0.2762265057347072
3462,-0.0841396718552886
3463,0.0660660660660742
3464,-0.0300390507660026
3465,-0.0240370170061847
3466,-0.0060096153846099
3467,0.1020591943327054
3468,0.1199256460994285
3469,-0.1862309263486737
3470,0.054037826478537
3471,0.0
3472,-0.1142101466698712
3473,0.4070881226053511
3474,-0.3424040367633767
3475,-0.283749338719763
3476,0.1195126497030382
3477,-0.3319678056773754
3478,-0.009639947944286
3479,-0.0964924977082976
