,DXCM.US
3173,0.4965779556953874
3174,0.2540983606557329
3175,0.2789797312684928
3176,-0.3987024307986858
3177,0.3361200917209083
3178,-0.0213681301461547
3179,-0.3631476609859264
3180,0.253843301674221
3181,1.1475132513815252
3182,0.4295219112321307
3183,-0.3097631719748714
3184,-0.3929661879452635
3185,0.1073143179892672
3186,-0.2207630476621843
3187,0.0084901655582367
3188,-0.04246885617215
3189,0.1526544919997796
3190,0.0988449264311236
3191,-0.3201495920217576
3192,0.2331924756561316
3193,-0.3019392152415507
3194,0.3390596745027092
3195,-0.3914449424178803
3196,0.2264108224372996
3197,-0.0878112341727338
3198,0.1329561527581406
3199,0.2314292165274309
3200,0.776107672659403
3201,-0.6178025997133395
3202,-0.5191643689296351
3203,-0.1343183344526579
3204,-0.2281141318574383
3205,0.9170572651314391
3206,-0.9091928810010416
3207,-0.3075384423052927
3208,-0.1703108172414674
3209,-0.3985566465921469
3210,0.9501867995018674
3211,-0.8996783273019662
3212,-0.1308505284348361
3213,0.8359326263256451
3214,0.8707052217577317
3215,-0.3151364764267945
3216,0.1474250176538429
3217,0.159558678013057
3218,0.3377628756687469
3219,-0.4333184766998465
3220,0.461510970898314
3221,0.5557598039215648
3222,0.2859447173546486
3223,-0.6568265682656866
3224,0.0688332759722633
3225,-0.2876934249483351
3226,0.4615213523131742
3227,-0.0625947615139649
3228,0.1222578807707797
3229,-0.1683876534275825
3230,0.6150256117753781
3231,0.1895637769188289
3232,0.3219858546385271
3233,-0.0337235631353284
3234,0.1518691588785071
3235,-0.2203856749311326
3236,0.2061855670103093
3237,0.3014937645607846
3238,-0.262438340730167
3239,0.1824116743471638
3240,0.3852774817608069
3241,-0.0081980652566075
3242,0.3078431906720776
3243,-0.1391313836752485
3244,0.106281509742468
3245,0.4840874883046157
3246,0.2718126250878984
3247,-0.0635985981245216
3248,-0.0500920610852383
3249,-0.1545762711864388
3250,-0.1185136564197894
3251,-0.419283373308691
3252,-0.8028496548669131
3253,0.6372697347307255
3254,-0.0137559150434561
3255,0.4328055662082953
3256,-0.1719564620872687
3257,0.3063848412452471
3258,-0.0529158455587324
3259,0.0164194625362654
3260,0.0519679439840208
3261,-0.285267575499894
3262,-0.2649383032947782
3263,0.5053084753183229
3264,0.0683614222821777
3265,0.3659843434985741
3266,-0.202016525315767
3267,-0.0277622278960385
3268,-0.1636549297058836
3269,-0.1771883676749805
3270,0.1204159824849421
3271,-0.0620709799912428
3272,-0.3756574004507805
3273,0.3606087440773272
3274,0.0684231653468598
3275,0.292543835286719
3276,-0.4370141704169343
3277,-0.5375188131584605
3278,0.0476528629092531
3279,-0.7057229425823813
3280,-0.1979936642027369
3281,-0.4023135395071895
3282,-1.1460906531855026
3283,0.3872272241721297
3284,0.104803826292413
3285,0.1655062207510567
3286,-0.1978567425689374
3287,-0.1187022900763277
3288,0.054359747084118
3289,0.1922729133153734
3290,0.0466187159873662
3291,-0.2403295948729669
3292,0.7421431276031943
3293,-0.2971697665366059
3294,0.0132901719178762
3295,0.0938922610015183
3296,-0.1329534662868082
3297,-0.3334921391138637
3298,0.4326129442346684
3299,-0.0113858473916817
3300,-1.4954280499841652
3301,-0.0708175702118927
3302,0.6185987072398123
3303,-0.0166716064018816
3304,-0.0389155532494554
3305,0.0564882809967773
3306,-0.2404203178375091
3307,-0.1394337132127386
3308,0.4202458530805654
3309,-0.0907962273241071
3310,-0.362642267351025
3311,0.0139458343792582
3312,-0.2694136291600515
3313,-0.0802358560979369
3314,0.3514252245216687
3315,0.5032098125913506
3316,0.1293350331652062
3317,0.459787026649256
3318,-0.045999852800471
3319,-0.0441793682350359
3320,-0.1973550731320527
3321,-0.1422238640561473
3322,0.208283412898825
3323,-0.0645542070899005
3324,-0.0645959064651106
3325,0.8347468975984308
3326,-0.3392867140697706
3327,-0.3494617614670539
3328,0.1436233477704688
3329,-0.1145809930352709
3330,-0.2635550649877268
3331,-0.0631128141553092
3332,0.2091861982095476
3333,-0.2028489001081809
3334,0.1462876690747816
3335,-0.0923589836006416
3336,0.0978947013086388
3337,0.2279003974223648
3338,-0.1067667651917919
3339,-0.2557688840814834
3340,0.009013068949982
3341,-0.0169023606963747
3342,0.128315617255281
3343,-0.2697133829835179
3344,-0.2953858690116472
3345,-0.2871541098222694
3346,-0.0340614923475128
3347,-0.2983578928189132
3348,0.0591810256526963
3349,0.2610788231020782
3350,-0.1920298469247916
3351,-0.2732440858243186
3352,0.2706755916456377
3353,0.0438740813864226
3354,-0.4554302714217538
3355,0.6350133206817303
3356,-0.3148453230825604
3357,0.2036845903016923
3358,-0.0251243656097558
3359,-0.035186488388458
3360,0.0885731504647832
3361,-0.1945813646166398
3362,0.0134289582494771
3363,-0.1282333113504883
3364,-0.8442482126692746
3365,0.2267113945515571
3366,-0.1033248459352643
3367,0.253975265017667
3368,-0.086573707380874
3369,-0.1642066420664181
3370,0.0645339725269701
3371,-0.0562683910007589
3372,0.1593265918844761
3373,0.0128918192198699
3374,-0.1383176880659498
3375,0.4461284605512432
3376,0.2235817801174866
3377,-0.0854405272901145
3378,-0.1630091488884837
3379,0.2601361650238857
3380,-0.2342635974740342
3381,0.4259634888438179
3382,-0.0608889790947861
3383,-0.0020296738314134
3384,0.1772816143770324
3385,-0.0953163183564973
3386,-0.1106486651101443
3387,-0.1178933674817537
3388,0.5307372698874837
3389,-0.2097009482129883
3390,-0.0993773703530957
3391,0.0810586256510089
3392,0.1355891043024161
3393,0.0990639467885104
3394,-0.1782278481012649
3395,-0.1551771352069507
3396,0.1286414650946053
3397,-0.1724942671023038
3398,-0.2379983726606914
3399,0.0325361965186205
3400,1.3058854065278158
3401,-1.4816278150928486
3402,-0.7413304144484845
3403,0.7620144832126391
3404,-1.8326866834823663
3405,0.7840300641857115
3406,0.6787890799187457
3407,-0.4312561163728081
3408,0.0364775911525305
3409,-0.7281837160751589
3410,0.0050101873810034
3411,-0.1907502844521763
3412,-0.6449874538994024
3413,0.3423680456490857
3414,-0.4958594053060421
3415,-0.7750488654712239
3416,-0.536559525640366
3417,0.2284545222061066
3418,0.1055912257097611
3419,0.493153470715849
3420,0.1522894175775791
3421,0.5134420820497204
3422,-0.9576899871684824
3423,0.6928270042194123
3424,-0.4339424348238711
3425,-0.4841379482009715
3426,0.1205777788827321
3427,-0.2817252555472439
3428,0.0846950976484593
3429,0.6336633663366342
3430,0.0470075954377885
3431,0.0828131759470933
3432,-0.4357325520768665
3433,0.2427244582043388
3434,0.4843301332215903
3435,-0.1518143668229948
3436,0.1478925314271545
3437,-0.6674772338155375
3438,0.1424730849759006
3439,0.0928309733636993
3440,0.2050445910225155
3441,-0.2948463825569865
3442,-0.0272621378472858
3443,0.1484817738622499
3444,-0.1276094901814994
3445,-0.5042958535674206
3446,1.0802222030620643
3447,-0.1220895816890303
3448,0.2595357876480662
3449,-0.210778029780105
3450,-0.1818308972655366
3451,1.3862068965517178
3452,-0.2350338725286837
3453,0.0195823206201788
3454,0.1047132468010641
3455,0.2204464039680436
3456,0.0562281255378976
3457,0.2026980600535926
3458,-0.0939935809261863
3459,-0.1676349691138221
3460,0.2542489349031006
3461,0.0938236572919346
3462,0.2066705488758658
3463,0.1755325818107299
3464,0.1240864279046376
3465,-0.0934366453965287
3466,0.097898595268995
3467,0.2475472383720873
3468,0.3417604055858567
3469,0.0633326547691817
3470,-0.3996820710798207
3471,0.0499353110742834
3472,0.0249614232549726
3473,-0.0306438615805402
3474,-0.0556438791732919
3475,-0.2851178656891209
3476,-0.2475437029475489
3477,-0.1252044153720383
3478,-0.1868776079666227
3479,0.331691883754755
3480,0.1223210417675436
3481,-0.6037610080629702
3482,0.1753083892102171
3483,-0.1858902862710467
3484,0.2008700102354209
3485,-0.2848417973260831
3486,-0.2031370532270559
3487,0.0
3488,-0.1699979394189079
3489,-0.7159904534606182
3490,-0.8120300751879747
3491,0.1214606624177136
3492,0.3980539584254831
3493,0.233602408700386
3494,-0.2211123250611221
3495,0.3189420458965283
3496,0.044061997822823
3497,0.1087406793703438
3498,0.0207082211637979
3499,0.4406875757029043
3500,-0.8333333333333294
3501,0.652524191466437
3502,-0.0623535804316487
3503,-0.2294519936432123
3504,1.187451478580002
3505,-0.359463814566248
3506,0.4775835330607705
3507,0.3739663254736021
3508,-0.2340560326622625
3509,-0.5271910271379574
3510,-0.2003084395440759
3511,0.1469130557915677
3512,-0.5553182400683476
3513,0.1945162407737862
3514,-0.1904372046665901
3515,0.0204633616854708
3516,0.0373539194934161
3517,-0.5346924177396296
3518,0.2746370867068451
3519,-0.5622259484760701
3520,-0.0906479985639912
3521,-0.3295693986709242
3522,-0.3079854564530806
3523,-0.0054377771956716
3524,-0.9529280881253348
3525,-0.0752466036419449
3526,-0.4252061455670135
3527,-0.1148830811554313
3528,-0.5212726241997679
3529,0.1011102792687973
3530,0.3383717408661614
3531,-0.0220306777187189
3532,-0.4522884133943736
3533,-0.6305152687693083
3534,-0.6697679632328336
3535,0.3344621722585058
3536,0.1568600111544896
3537,0.1600890930604826
3538,0.0598235899718898
3539,-0.2482566248256586
3540,0.8367332826222191
3541,-0.3038037899175902
3542,-0.2029469001946116
3543,-0.1057553155961247
3544,0.0390029271668999
3545,-0.0807973939916948
3546,0.2887204686155197
3547,-0.0513853204638573
3548,0.2452134881272471
3549,-0.2583476859825565
3550,-0.7042056336450654
3551,-0.1053917996210313
3552,-0.1470918481922302
3553,0.2072945263039971
3554,-0.0855120207471807
3555,0.0854389601658375
3556,-0.3288271830471364
3557,0.2914389799635759
3558,0.0658106613271229
3559,0.3307561336422258
3560,0.0279041214387428
3561,0.098961600111511
3562,-0.269733899821118
3563,-0.6357243319268611
3564,0.3978482573125674
3565,-0.3994374120956444
3566,0.3699344207163256
3567,-0.2303370786516834
3568,0.0
3569,-0.1829182496130511
3570,0.219021143964275
3571,-0.1574936018224266
3572,-0.1605633802816882
3573,0.0731858357259446
3574,0.1770209896316264
3575,-0.2688202793442968
3576,-0.3455083909180771
3577,-0.2566315668335237
3578,-0.5252137295959183
3579,-0.2760924793800675
3580,-0.5493864601315637
3581,0.2257756674347625
3582,-0.1888904435427457
3583,-0.1330998248686499
3584,0.4173981792603136
3585,-0.2950230887634785
3586,-0.2009721443260321
3587,0.1190392829633757
3588,0.0536555778472491
3589,0.0
3590,-0.2994992746502011
3591,-0.0491607556710395
3592,0.3103850641773591
3593,0.0513155439447721
3594,-0.0980621060004706
3595,-0.0677554262750918
3596,-0.0678013653792115
3597,-0.209687811163835
3598,0.0105418511490655
3599,-0.4541817668376728
3600,1.0595692640894832
3601,-0.5604476070670873
3602,0.439285180200393
3603,-0.4185985395979235
3604,0.5896732538394014
3605,-0.3558119065900068
3606,-0.099351404041535
3607,0.1740302026609685
3608,0.2277776740538876
3609,0.7979540608273568
3610,-0.4816965365790117
3611,-0.2481343283582166
3612,0.0838847982104661
3613,-0.0242392601431972
3614,0.675963479452558
3615,-0.0750604653748802
3616,-0.1847485006591537
3617,-0.3017040692801945
3618,0.3710919380276463
3619,-0.0352661667532954
3620,0.5849463952908972
3621,-0.2348980875226541
3622,-0.2930919344067535
3623,0.0834059273812265
3624,-0.4823630200767158
3625,-0.0137302284709892
3626,-0.3195592286501446
3627,-0.4427227448810246
3628,0.3611700807807897
3629,0.1129103326724016
3630,-0.339882284672143
3631,-0.0248756218905403
3632,-0.125918443592684
3633,-0.0318356725631894
3634,-0.2191765619798081
3635,-0.443082067716309
3636,0.3498930882230404
3637,0.1552665871849619
3638,0.2489144563984781
3639,-0.1662187993461966
3640,-0.2583046328185776
3641,0.1691390544849457
3642,-0.1040871556449934
3643,-0.2797339048626369
3644,-0.678156087992142
3645,0.0784028225016024
3646,-0.2667190746251863
3647,-0.398855580454673
3648,-0.0183253453622773
3649,-0.0140984068800257
3650,0.1191384549482599
3651,0.0468302603762507
3652,-0.4543010752688166
3653,-0.2371200689803824
3654,0.0
3655,-0.2025002025002024
3656,0.4738088404904436
3657,-0.6071305464499339
3658,-0.1035168671601177
3659,0.1418803880766363
3660,-0.0554316230649588
3661,0.1055870371855957
3662,-0.0096979847641605
3663,0.086369770580295
3664,-0.1811643187410475
3665,-0.0108169501608922
3666,0.0
3667,-1.034138877884189
3668,-0.5508241758241746
3669,0.1882165060172224
3670,0.7498064317721398
3671,-0.7572392234287628
3672,-0.0850783544199583
3673,0.3963697993548709
3674,1.3189306772366771
3675,1.2747721683784097
3676,0.7661804022895663
3677,-0.7265629236024476
3678,-0.3045630064719548
3679,-0.4937147021315424
3680,-0.0419195509140317
3681,0.2835178016465949
3682,-0.0009087191603426
3683,0.1025799306450627
3684,0.2589547644055021
3685,0.2276505022765033
3686,0.1893495392494463
3687,0.0936852535807552
3688,-0.2347629796839647
3689,-0.0261919599714565
3690,0.2117956667507759
3691,-0.2176760149934385
3692,0.1650165016501584
3693,-0.0613552287286893
3694,-0.1807827894784416
3695,0.04878753930107
3696,-0.1792082254765326
3697,-0.2249677969484017
3698,-0.0805452382439649
3699,-0.0393075763355351
3700,0.7019111585137362
3701,0.6500945071309874
3702,-0.4632160428115239
3703,0.0589461577169101
3704,0.419482304432491
3705,0.6570900298677292
3706,0.5938074367312218
3707,-0.4231031349386506
3708,-0.0909504320145662
3709,-0.2164748775207904
3710,-0.3386730304805734
3711,0.0328562041084566
3712,0.0228512668170996
3713,0.0998744435566781
3714,0.2164009111617286
3715,-0.2740977615349416
3716,-0.1429633441985475
3717,-0.2292657763512384
3718,0.402454688168981
3719,0.361185370570497
3720,-0.3968820489392646
3721,0.1311699791838887
3722,0.1565880879170969
3723,-0.4030529114141226
3724,-0.566319783821069
3725,0.005306635062722
3726,0.7322212467076311
3727,0.4004966858461959
3728,0.1519226067823847
3729,0.1429866778266112
3730,-0.4783180026281241
3731,-0.1843075302790862
3732,-0.2710504083356937
3733,-0.4135590823936796
3734,0.3171135618899888
3735,-0.0775767833844731
3736,-0.073222587845044
3737,-0.1210076314301768
3738,-0.5506412305943412
3739,0.2462923259563737
3740,-0.1330683794045633
3741,0.3553559747538127
3742,-0.2605643788996078
3743,0.1575081851163589
3744,0.099891268795922
3745,-0.3441699560917292
3746,-0.3909311106361645
3747,0.1742346122390957
3748,0.0639636118119494
3749,-0.4551377014653771
3750,-0.0591623099863575
3751,0.5129129129129107
3752,-0.1817109712511571
3753,0.4289634182872665
3754,-0.2053166198400735
3755,-0.586956521739132
3756,0.072411296162204
3757,0.0844085373206236
3758,-0.0941437744411689
3759,0.1422200795468318
3760,-0.1520930906281675
3761,0.1699102247394069
3762,0.312331070935194
3763,0.2049966433298075
3764,-0.2282940427270297
3765,-0.2481329800048115
3766,0.1419326902258834
3767,0.0072163956509259
3768,0.1105290979864432
3769,0.1774920848124362
3770,0.0179858271681887
3771,0.297675975516451
3772,0.1480208184118809
3773,-0.1204236963620982
3774,0.008078586964312
3775,0.6940368962261814
3776,0.6414156779231246
3777,0.4743641501816703
3778,-0.0631201555280632
3779,-0.2150700875461681
3780,0.5610768650144575
3781,-0.0503461296412809
3782,0.4735180638372467
3783,0.3358427906163844
3784,0.1483494564675302
3785,0.1195338181093779
3786,0.0323632652045098
3787,-0.435054381797727
3788,0.732191610821541
3789,-0.1852519550919433
3790,-0.4914938750052669
3791,0.311852331606212
3792,0.0572609355939
3793,0.0547413471347807
3794,-0.1096026902478509
3795,-0.2522225551892895
3796,-0.1099999999999994
3797,0.0449797591084029
3798,0.2542372881355887
3799,0.1716887705591076
3800,0.8450935346242169
3801,-0.8172583793799325
3802,-0.1623914628488132
3803,-0.7268933861881942
3804,0.3351964600592185
3805,-0.2886171401878544
3806,0.550827070164095
3807,-0.5538779800136885
3808,-0.7996233109954504
3809,-0.2469697735969787
3810,-0.0776070048757505
3811,0.3379628072771279
3812,-0.4577470736280318
3813,-0.0118251233191324
3814,0.0748160405590878
3815,-0.1851819191901297
3816,0.390000527027744
3817,-0.5422495407658702
3818,0.183356840620606
3819,-0.3787208438042155
3820,-0.5140793710087672
3821,0.0782069284228959
3822,-0.185195078084649
3823,0.5894848645777886
3824,0.134356327122298
3825,0.2486465515721307
3826,0.0338820390288577
3827,-0.2141506934016522
3828,-0.1698844431860274
3829,-0.0247809540667291
3830,-0.1169611370040372
3831,0.1645377021336937
3832,0.164267420294966
3833,0.0723665631177577
3834,-0.047678751169892
3835,-0.1290756064785377
3836,-0.1168348380244234
3837,0.1414177125685112
3838,0.1606042957236844
3839,-0.877279691592931
3840,-0.0049179505442013
3841,-0.1559614861018359
3842,-0.1636296020825506
3843,-0.2012222387837239
3844,-0.0957342318260491
3845,0.1367003927187484
3846,-0.0034021055308232
3847,0.1111772585206096
3848,-0.0322572640877386
3849,-0.2013923421183496
3850,0.0422496707010999
3851,0.0819468587037457
3852,0.4905049606484089
3853,-0.1187516235573578
3854,0.2898514973605041
3855,-0.1197841415675702
3856,-1.3212717240343763
3857,0.4025122747551302
3858,-0.7887663593659835
3859,0.8122586271334366
3860,0.4736398353419551
3861,0.2202152666089289
3862,0.0741748052911389
3863,-0.1138642045595137
3864,0.5082236183920853
3865,0.8976019882082433
3866,-0.8559543491013909
3867,-0.1174648940146291
3868,-0.3348244180751614
3869,0.1711367221969792
3870,0.088164573871222
3871,0.5182724252491664
3872,-0.1463933989885577
3873,-1.035363721930877
3874,-0.0363181469674475
3875,-0.0255637479145284
3876,0.0967793967417639
3877,-0.4197880812580163
3878,-0.4460654048484296
3879,0.4991500957828624
3880,-0.1946419399313266
3881,-0.3608443214498998
3882,0.3433824523455559
3883,-0.062226070017861
3884,-0.0297691537441513
3885,0.1081344110729729
3886,-0.0243361635390275
3887,-0.3010496053809264
3888,0.2300032471046711
3889,-1.5692063752426124
3890,-1.0065029201010751
3891,-0.1341038544489179
3892,1.0154090374141227
3893,-0.0643597573500249
3894,-0.0671435227054741
3895,-0.2913448588626562
3896,1.1519547912081964
3897,-0.0230987676128047
3898,-0.1101800968496734
3899,-1.0230931128513534
3900,0.0666300466904802
3901,-1.823368197326483
3902,-0.438177630470199
3903,0.5933351017046169
3904,-0.4769319249814105
3905,-1.056078475844853
3906,0.7163666558765877
3907,1.6485798128564422
3908,-0.9925350183129732
3909,0.2927074041034821
3910,-0.2991751712568293
3911,-0.0195760389283497
3912,-0.2551378024504355
3913,-0.0729496927695605
3914,0.0279138224173404
3915,-0.648737006104263
3916,-0.1381109491291244
3917,0.1124083488746385
3918,-0.0229979046353635
3919,-0.0511325867975631
3920,0.1888333163213252
3921,-0.1917521028813949
3922,-0.1613316261203573
3923,0.3470627264839518
3924,0.0025518666904817
3925,0.1681400147759326
3926,0.0203764550062507
3927,0.1119450451596483
3928,0.1233180352563023
3929,-0.3967804479820369
3930,-0.1558627385849742
3931,0.0076647930505806
3932,0.1810716380607575
3933,-0.0204066015356072
3934,-0.2916421499654599
3935,-0.0511914817374359
3936,-0.0983074062601541
3937,-0.0990716044316797
3938,0.1229508196721212
3939,-0.4171072729408879
3940,-0.2827854365500172
3941,-0.4269753774245438
3942,0.7020601597994633
3943,-0.0529027960107337
3944,0.3572823115970404
3945,0.2279057989364316
3946,0.2079931576082828
3947,-0.0437560164522666
3948,0.2434671270878994
3949,-0.0174628429508385
3950,-0.0368795978182691
3951,-0.0689541309351575
3952,0.290509068724762
3953,0.2887047872854034
3954,0.635146026019869
3955,-0.2886613809560465
3956,0.0394348315363312
3957,0.3479277690449605
3958,-0.0882578664619959
3959,-0.0979469550020148
3960,-0.4190797987336966
3961,0.0362441079226126
3962,-0.1979987637150539
3963,-0.2168189561715976
3964,0.9121830550402064
3965,0.1685940208486642
3966,-1.0388675623800343
3967,-0.0768344218209741
3968,-0.1671536972233229
3969,-0.3802419062794345
3970,-0.4925032752680801
3971,0.1175287460773299
3972,-0.0691110141132026
3973,0.0024248890613232
3974,-0.077656708811608
3975,0.4757994396676716
3976,0.1013366790522509
3977,-0.0301688247432633
3978,0.100060277275472
3979,0.0253100480890957
3980,0.1552346570397068
3981,0.0285357777539347
3982,-0.3061662845420519
3983,-0.0966300277811412
3984,-0.112458734899688
3985,-0.607070731647973
3986,0.1966974259349204
3987,-0.3753717154974944
3988,0.4634010238493886
3989,-0.7836743280913108
3990,1.5559064902788182
3991,-0.4481467355500715
3992,-0.8444203569992554
3993,-0.7858615403591065
3994,0.0730704557659768
3995,0.1906753598228428
3996,-0.5966534371657636
3997,0.7222212471699123
3998,0.0052650052650004
3999,-0.0737644455372438
4000,-0.1530316089426755
4001,-0.0158333626543808
4002,-0.1153646314936589
4003,0.0695226696705121
4004,0.0378271387728228
4005,0.4893464292592326
4006,-0.2457131825122377
4007,0.0684018521116855
4008,-0.3149356932983732
4009,0.0492394267123841
4010,0.163278204993164
4011,-0.4851542790607413
4012,0.150611694865974
4013,-0.9343384954572116
4014,0.273505487869861
4015,0.1312522170982634
4016,0.0200976509392647
4017,-0.2595770908401354
4018,0.0876341157244036
4019,0.1855813898509497
4020,0.4202175243655464
4021,-0.3614884819846362
4022,0.2074835545705315
4023,0.1741709228705272
4024,0.1668311480802621
4025,-0.2308054639660766
4026,-0.0824985268120265
4027,0.0824305228450359
4028,0.2068252326783857
4029,-0.0070513573863038
4030,0.1220743244829538
4031,-0.0023476382759056
4032,-0.1999482486885667
4033,0.0405612739767128
4034,0.0581627617324149
4035,0.2040337711069429
4036,0.0749906261717402
4037,-0.0586207705114076
4038,0.208255335080491
4039,-0.2921961160393089
4040,0.353873949203411
4041,-0.7688604014323995
4042,-0.3306009691590137
4043,0.5240869774147059
4044,-0.2257608139429879
4045,-0.3110091189081383
4046,-0.5098634294385453
4047,-0.3105211885046218
4048,-0.1042854556835546
4049,-0.727604810179052
4050,0.0070290591742398
4051,-1.17714285714285
4052,0.2864442207943056
4053,-0.4080998095534222
4054,-0.7179318551922893
4055,0.3526291153065987
4056,0.7095494825556239
4057,-0.034094783498129
4058,0.3059143439836874
4059,-0.0154526068547799
4060,-0.0572073534641378
4061,0.149751443480413
4062,0.5771297006907123
4063,-0.5587454466876589
4064,-0.2754151478331259
4065,1.0553032327010388
4066,-0.1592164942936346
4067,0.0040137000963403
4068,0.7910804353596925
4069,-0.1302464049334172
4070,-0.1730748748535459
4071,-0.2362047107493136
4072,0.1266160202585541
4073,0.2366769492607284
4074,-0.0399052914416542
4075,0.3367271184643224
4076,-0.4260304611779802
4077,-0.0506167248314989
4078,0.2073640834773289
4079,-0.2986427752446483
4080,0.1490987512979585
4081,0.1329469010077375
4082,0.015951083344411
4083,0.1380518756471284
4084,0.2542170908031617
4085,0.2562070787110478
4086,0.0158453493899546
4087,-0.2621336087060155
4088,-0.2468545946806834
4089,0.1875728544602387
4090,0.0073126569709683
4091,0.080537852790818
4092,0.4415831919492359
4093,-0.0651177934370503
4094,0.5274481227010833
4095,0.1293810502968838
4096,-0.4094510108684273
4097,-0.0104403507957904
4098,-0.1033501712825856
4099,0.0684661266739424
4100,0.0371203860520075
4101,-0.1184613955216925
4102,-0.0232331211374856
4103,0.0371591806400595
4104,0.1345208275350313
4105,0.1112037809285426
4106,0.0463134494257106
4107,-0.0787949015063673
4108,0.0011587351247367
4109,0.0798888502952477
4110,-0.0324291769938253
4111,0.1445638220361525
4112,-0.045124265284397
4113,-0.064835826425224
4114,0.1035290698730497
4115,0.1432820661636614
4116,-0.134393955904255
4117,0.7301638812266672
4118,-0.330110609664541
4119,0.0813309355768499
4120,-0.1846905979810749
4121,0.2789715069878431
4122,0.115427623273092
4123,0.1611581781022916
4124,-0.110862746511881
4125,0.0009013150186113
4126,0.2741474463839461
4127,0.177654954599291
4128,-0.0161530592099416
4129,0.5994326797852058
4130,-0.0142742439111298
4131,-0.2970704558063104
4132,-0.0035792902267447
4133,0.1929088148611308
4134,0.2583288793871248
4135,0.2647523943211516
4136,-0.2976190476190403
4137,-0.0713368526180584
4138,0.8136984362838785
4139,0.2362134801527266
4140,-0.3050749326385601
4141,-0.3912188142716624
4142,-0.7468401185574872
4143,-0.0874630310899541
4144,0.3522139160437098
4145,0.1554329866368582
4146,-0.3233372333723495
4147,0.1033940211283516
4148,-0.4217306395300064
4149,-0.0577267060545193
4150,0.014452172342142
4151,-0.06688600455548
4152,-0.2519074285507143
4153,0.0461918865309885
4154,0.0552186113877185
4155,0.3374111363718386
4156,-0.3022350918469049
4157,-0.2485576399724236
4158,-0.0907968330064647
4159,-0.4120929214835329
4160,-0.1013023281282706
4161,0.3863706612847506
4162,0.6772131325170657
4163,0.6494904550021539
4164,-0.0660389818675867
4165,1.200529426020159
4166,-0.0736332103501287
4167,-0.3313524187435112
4168,0.0392908929323235
4169,0.6062465712665144
4170,0.5915683030308507
4171,0.3325717654862482
4172,-0.0829814305998719
4173,0.0423947504239508
4174,0.3983917457636586
4175,-0.2668985592190397
4176,-1.8408070093310127e-05
4177,-0.1244090569793397
4178,0.3407295837772133
4179,0.1009229865864301
4180,0.3401422745643095
4181,-0.2713853488585345
4182,0.129107873748968
4183,-0.2671685640837178
4184,0.1649862511457337
4185,-0.0632847538773426
4186,-0.1129393616630567
4187,-0.088225563356986
4188,0.1559890624139808
4189,-0.3572470107903245
4190,-0.3190740452920587
4191,0.1524473737060296
4192,0.4507369913305861
4193,-0.2213134910154066
4194,-0.7090051914222313
4195,-0.282379344916706
4196,0.1386975291632213
4197,0.0330560299707913
4198,0.064234326824259
4199,-0.1359944132024863
4200,-0.1085456719713056
4201,-0.0220819608781268
4202,0.2926471262786161
4203,0.2279092756329296
4204,0.0786537406255832
4205,0.1515898672218741
4206,0.2059563299675565
4207,0.4111267413894789
4208,-0.040857090975106
4209,0.1450589301903816
4210,0.2459935607567944
4211,-0.0108538350217183
4212,-0.2557173688314927
4213,-0.0090688141618519
4214,-0.5269273797496715
4215,0.1547709236329368
4216,0.0608181908449875
4217,0.8332820481260503
4218,-0.1371069207195738
4219,0.1774649966780704
4220,-0.172545539697796
4221,-0.0468804061357284
4222,-0.1234320987654382
4223,-0.2698620979921207
4224,-0.9775000000000064
4225,0.672940825904492
4226,-0.0621179744570889
4227,0.3269106939422441
4228,0.1934681570990192
4229,0.5793030571119653
4230,0.077350915319164
4231,-0.0085952848723047
4232,0.0711673906108175
4233,0.2008278024050337
4234,0.2101815871153832
4235,0.1122964626614211
4236,0.2811689813406111
4237,-0.3848879548398244
4238,0.4500559529022582
4239,0.2300642316172863
4240,0.5093281446720981
4241,0.4954159785889211
4242,-0.5573476360443727
4243,-0.0477409005843486
4244,0.1496820448283579
4245,-0.094474663612941
4246,0.0724734422977886
4247,-0.0400671601923293
4248,-0.0782876019170854
4249,0.051528684300924
4250,0.1372212692967462
4251,-0.1947754353804032
4252,0.0190919851846238
4253,0.0610570501812726
4254,0.0495842550919198
4255,0.2833507654274049
4256,0.0038032213284617
4257,0.0203050780947032
4258,0.0214982268239549
4259,0.4805062141762768
4260,-0.0806506577004423
4261,-0.1239692920102353
4262,0.2835270768358379
4263,0.1057381847019616
4264,0.2417451153266467
4265,-0.6353931137124781
4266,1.4720397055920664
4267,0.2026285424816284
4268,0.2050216255687295
4269,0.0070207955965506
4270,0.0336884659114848
4271,-0.0070189230164459
4272,-0.2307519135524519
4273,-0.3416631370888144
4274,-0.0282445982205806
4275,0.1860674917538181
4276,-0.175096726820866
4277,-0.1060175565073576
4278,0.08474217194187
4279,-0.0522849956193658
4280,-0.0936353426742255
4281,0.3020560115068871
4282,-0.0931571815718112
4283,-0.05083884087443
4284,0.0522237434543895
4285,0.0366843033509687
4286,0.176056338028169
4287,-0.1890892670674275
4288,0.1043135043698913
4289,2.0881578947368427
4290,-0.3035502177642806
4291,0.3707989270499048
4292,0.3563754520203379
4293,-0.1785058014385485
4294,-0.1656543346217547
4295,0.1706215875682427
4296,-0.4336764957884559
4297,0.3533336836021718
4298,-0.120988953182545
4299,-0.1963342161784677
4300,0.223504818500946
4301,0.524443514425465
4302,0.3025008475239327
