,KLAC.US
2990,-0.2504132435299739
2991,0.1465788015027473
2992,0.331471364557109
2993,0.2949960830395713
2994,0.0122390032555637
2995,-0.0257085144151218
2996,0.4739625216268229
2997,0.0389740092076019
2998,-0.3457458834974415
2999,-0.0062333471852214
3000,0.0952427468985159
3001,0.0951521214043443
3002,-0.0146409311632225
3003,-0.076924016166253
3004,-0.1185545295825168
3005,0.2414390243902383
3006,-0.0536873444287245
3007,-0.2005086071987463
3008,0.2237256542816577
3009,0.2440130880189653
3010,0.0280782004647312
3011,-0.154498112637413
3012,0.0752428957557225
3013,0.6146995474456001
3014,0.1964689782258081
3015,-0.1206554082084236
3016,0.2799475115325938
3017,-0.0777921014887767
3018,-0.2926623940908084
3019,0.2167786689789755
3020,-0.2771588500625071
3021,-0.0081523954455209
3022,0.1993626145873955
3023,0.3310987971347455
3024,-0.0811578520221862
3025,0.1053940114582324
3026,-0.1041511679809681
3027,0.0635324015247813
3028,-0.0622193366877566
3029,-0.1001922608248272
3030,-0.1437249159344911
3031,0.0203342958233325
3032,0.044715447154477
3033,0.07311723129417
3034,0.102799945894764
3035,-0.1490111081007733
3036,0.0987914958114983
3037,0.2443502443502523
3038,-0.2517323516673903
3039,0.2029328988298036
3040,0.3071561475530771
3041,-0.0576249649078719
3042,-0.5840739529768377
3043,-0.0832961475531844
3044,0.0297397769516796
3045,-0.0208221785947983
3046,-0.1400017872568667
3047,-0.1133212059762012
3048,0.2320668828657373
3049,0.0772958349436605
3050,-0.1727270019952899
3051,-0.1013563869429219
3052,-0.0954853340494713
3053,0.0775216911655061
3054,-0.0984898227183143
3055,-0.0208961461536144
3056,0.2174431073513696
3057,-0.2927645336679267
3058,0.238421648685704
3059,0.1369047619047558
3060,0.0684055557207917
3061,-0.0431438475385806
3062,0.1945120864762218
3063,0.014846046497821
3064,0.1094232749742635
3065,0.4373808417578392
3066,0.0592436032920236
3067,0.0
3068,-0.1828681424446561
3069,0.0673271135904704
3070,-0.0096190842631876
3071,0.0944982782093428
3072,-0.1523901187038892
3073,0.0961538461538498
3074,0.0848638175908239
3075,-0.3357753357753226
3076,-0.0803936071003633
3077,0.0064310749541727
3078,0.1027914297645411
3079,-0.0900234704047936
3080,-0.1191012682675425
3081,0.1157481833965522
3082,0.0867358411770499
3083,0.0353243416827093
3084,0.0609775666741544
3085,-0.0610147719974302
3086,0.1090652466799357
3087,-0.2025007232168671
3088,-0.0321533069676289
3089,1.453762608548426
3090,-0.615751557632406
3091,-0.7305712184358957
3092,-1.378262204101111
3093,0.8722699220241709
3094,0.4573768883657075
3095,-0.1842706567406206
3096,-0.6384325516531975
3097,0.5952809623401637
3098,0.6131766660152489
3099,0.1171188756587842
3100,-0.2445944623813717
3101,-0.3522293540825474
3102,-0.1918229326775217
3103,-0.4868344639260672
3104,0.1751507900287485
3105,0.1588630821900893
3106,-0.4391010179722134
3107,-0.0037108505269373
3108,0.2590865349026462
3109,-0.1878816345702185
3110,0.0963200790318563
3111,-0.0753840260012975
3112,0.0555802578923882
3113,-0.5738987851233515
3114,0.0831383500641591
3115,0.1096991378627881
3116,-0.1438332892899047
3117,-0.4665098991124787
3118,-0.3597053841615629
3119,0.2411239794949868
3120,0.10620946022834
3121,-0.3654775954619787
3122,0.0247397567891593
3123,0.0665627020653498
3124,-0.0494710404140544
3125,-0.1295534217344821
3126,0.2394799863154276
3127,0.2426908346289433
3128,-0.0379348279655422
3129,-0.1291449842367272
3130,-0.0665158972994372
3131,0.2672479150871812
3132,-0.1803854552359338
3133,0.2481248579437948
3134,-0.1517565824417763
3135,0.098544572468159
3136,-0.1898686109212425
3137,0.4874730756150173
3138,0.4326886898938887
3139,-0.6707112588030818
3140,-0.0366281486559907
3141,-0.171050621696767
3142,-0.6540530068910833
3143,0.2613667869735059
3144,0.2034769833496614
3145,0.125332436645972
3146,-0.3704868488674399
3147,0.02070615663057
3148,0.1409097871036849
3149,-0.0183829161432648
3150,0.2841256262984257
3151,-0.0519639309185437
3152,-0.2082886635831623
3153,-0.2995437717937365
3154,0.0675437115269393
3155,0.2557035676006848
3156,0.1131775357885735
3157,0.2867077411090092
3158,0.0121988411100834
3159,-0.1771966271538507
3160,-0.0382035177799171
3161,-0.1300608991033483
3162,-0.0428619538927797
3163,-0.1471715468342843
3164,0.3737529858086387
3165,-0.0365455976610804
3166,0.0309136385352434
3167,0.3416888390981731
3168,0.3015664702761522
3169,0.4337068030804309
3170,0.1138572618717092
3171,-0.1362587247295706
3172,0.1721122616106389
3173,-0.1055995553702919
3174,0.2467150856572562
3175,0.4250855691730053
3176,0.3712564969887035
3177,-0.2619388993051694
3178,-0.0827860257188618
3179,0.1006216488166643
3180,-0.3360716952950051
3181,0.2895912626179082
3182,0.2997222756895075
3183,-0.1597400093640807
3184,0.2452315028245899
3185,0.0548900619881553
3186,0.3482506200486369
3187,0.1624914629149079
3188,0.3647350227278845
3189,0.4703378192803995
3190,0.6311192986047224
3191,0.6204231082180581
3192,-0.0797353465094433
3193,0.3330966149267718
3194,0.286619908281637
3195,0.1346982758620613
3196,0.1580203745419182
3197,0.2163884928289798
3198,0.3160323724165585
3199,0.0534795106624857
3200,0.0768177415584042
3201,-0.1270775507474341
3202,0.6264227439642582
3203,-0.151434467150383
3204,-0.2134614101794364
3205,0.1465396656231258
3206,0.1380227820736743
3207,0.7050625804960177
3208,-0.1687065828647009
3209,-0.1059672826014945
3210,0.1289810497073077
3211,0.2243854149480306
3212,-0.3310710147326601
3213,0.621833256563791
3214,0.6090993944905725
3215,-0.4580152671755659
3216,-0.3970744424061115
3217,-0.111159441302977
3218,-1.5160435678539903
3219,0.6652533079903546
3220,-0.290825553546116
3221,-0.2769268472000969
3222,0.3857139369675034
3223,-0.2398140217790329
3224,0.0048939241931237
3225,0.0366909642385346
3226,0.0562278450067273
3227,-0.328664982463033
3228,0.5221422471636069
3229,0.240969720572474
3230,0.5759643773292803
3231,-0.1429852410149605
3232,-0.1845242430864085
3233,-0.0874826857184548
3234,-0.1119085269431892
3235,0.2305825242718419
3236,-0.4510544922589352
3237,0.6467709897776309
3238,-1.2086591973326155
3239,0.6208646209156166
3240,-0.5267339929256182
3241,-0.5385903878366125
3242,0.6833538083538123
3243,-0.4628201172477659
3244,-0.3198514238547278
3245,-0.2871407507049212
3246,-0.2151708404624835
3247,0.1216954506615495
3248,-0.3768583012787163
3249,0.0181898500636627
3250,-0.3389565353427402
3251,-0.2194988110481003
3252,0.1565394348926459
3253,0.0234754029944115
3254,0.174456450982949
3255,-0.0560136516993061
3256,0.3036073141077292
3257,-0.2692658280594733
3258,-0.0860181420081433
3259,0.0599161174355949
3260,0.0429648339344123
3261,0.434264084415741
3262,0.0647735516633848
3263,-0.1505008044008469
3264,-0.2979644324561643
3265,0.4791409798199008
3266,-0.2519088747027184
3267,-0.1661285772497977
3268,-0.1381085407577129
3269,-0.6158413340070708
3270,-0.0663653888695697
3271,-0.1519227725906055
3272,0.082223838588277
3273,0.0821562865358636
3274,-0.0221238938053255
3275,-0.170961818527184
3276,-0.1649013762922682
3277,-0.1079365079364999
3278,-0.171722953634809
3279,0.2664129400570985
3280,-0.375652616834333
3281,-0.0382165605095555
3282,0.0541108317153184
3283,0.0254574383452614
3284,-0.0238720458343243
3285,-0.1482260686621503
3286,-0.3262016693850081
3287,-0.19385744268389
3288,-0.1170922622866521
3289,0.3164767805983038
3290,-0.5291359678499611
3291,0.772617761900802
3292,-0.1814368466609014
3293,-0.130004333477778
3294,0.2394333410927373
3295,0.3512608940583896
3296,0.4814827028988017
3297,-0.2661816979416406
3298,0.186474801148552
3299,0.3584583004472425
3300,0.7053291536050238
3301,-0.0620813592550229
3302,-0.3015108314488958
3303,0.1014929282346785
3304,0.3945866623185976
3305,0.0961084233331756
3306,0.0374519637855823
3307,0.0748478635816389
3308,0.1007802340702217
3309,-0.0715726462359383
3310,-0.2184473933031254
3311,-0.4684224318658304
3312,0.2026806145799295
3313,-0.17027965158163
3314,-0.9926562111028122
3315,-1.0089580386610204
3316,0.3664036076662958
3317,-0.2731983042863886
3318,-0.6892844721282471
3319,0.3497384838364149
3320,0.129016016866492
3321,-0.1386481802426336
3322,0.0126027915183098
3323,-0.2907068600499128
3324,0.053688731682655
3325,-0.0379122962214092
3326,-0.1677268267983077
3327,-0.2315549070608444
3328,0.196340258110515
3329,-0.0475722927818021
3330,0.0553964008166868
3331,-0.0522581871159699
3332,0.0759541743148329
3333,0.1769128704113231
3334,0.0189513581806703
3335,-0.1597620968379745
3336,0.0015817779183788
3337,0.1042884682236147
3338,-0.2471091398701187
3339,0.4213175749616885
3340,0.81406707912732
3341,-0.0610923308760547
3342,0.0556309362279468
3343,-0.2966712936501388
3344,-0.1990836696847437
3345,-0.2405686167304525
3346,-0.0601783467366998
3347,0.0697035548812977
3348,-0.064277899343533
3349,0.0437445319334996
3350,-0.0273478094404544
3351,-0.2302505345101781
3352,0.0876376184477168
3353,0.0738896034591386
3354,0.0943254364260148
3355,0.252263554052583
3356,-0.0218221494817196
3357,0.0013638657410552
3358,-0.0477580984089761
3359,-0.0805713739467726
3360,0.1649670065986852
3361,-0.2131380478740926
3362,-0.134073932196884
3363,0.1284363556867165
3364,0.3320053120849868
3365,-0.9177519447600668
3366,0.1164042720367771
3367,-0.1107064821558617
3368,-0.1780294186318041
3369,-0.0321139754182155
3370,-0.1637570547123857
3371,0.1780605989841663
3372,-0.6315542108509759
3373,0.2256740914419642
3374,-0.300430950855138
3375,0.091632647067465
3376,-0.2104333750276011
3377,0.124926513815406
3378,0.08810572687225
3379,0.082164446270313
3380,-0.0645994832041256
3381,0.0733546550864117
3382,0.0586493064719476
3383,0.2223717704889226
3384,0.1256575102279388
3385,0.0730033581544751
3386,0.1836306400839441
3387,0.138260249450604
3388,0.1960898236644137
3389,-0.2509051641999503
3390,0.0127024452206934
3391,-0.7615512607193126
3392,0.1533546325878652
3393,-0.1792344130072981
3394,-0.5664992918758822
3395,-0.4884044376880004
3396,0.2773925104022052
3397,-0.0742414460942418
3398,-0.1422291181794665
3399,0.0290838584585474
3400,-0.0857092032278365
3401,0.0985492261462427
3402,0.0887769760947742
3403,0.037111139796053
3404,0.1240874736112648
3405,-0.1016292950475876
3406,0.1353223571865889
3407,0.212198180239838
3408,0.0225008036001446
3409,0.0786908413496296
3410,-0.0459508614983287
3411,-0.2164042121534233
3412,0.4137002116605799
3413,-0.2346587804172484
3414,-1.171659790154146
3415,-0.1692400142259716
3416,0.7908408463213733
3417,0.2003497012968062
3418,0.7555764433679302
3419,-0.5781397716529824
3420,0.211656849820394
3421,0.2521413922065426
3422,0.228839342071246
3423,-0.0434950146909999
3424,-0.2099674188488004
3425,-0.3195893760743892
3426,-0.0593529319136954
3427,-0.052112368810149
3428,-0.3539155710689184
3429,0.1530073224932896
3430,0.2120595220784256
3431,0.3080491428985557
3432,0.2494396645217325
3433,0.149199855613044
3434,0.1381796335235779
3435,0.3102390877293891
3436,-0.2064528519300973
3437,0.2442645720580444
3438,-0.2039689967124915
3439,-0.1722312639246657
3440,0.2550402040573806
3441,0.5971800093999606
3442,0.1564210855623338
3443,-0.2917921686746831
3444,-0.4728579534707773
3445,0.5798100730247174
3446,0.2220276440052472
3447,-0.6072046562843951
3448,-0.3694581280788227
3449,-0.8647460704218726
3450,0.0015925088384407
3451,0.0191064547972949
3452,0.2921098587077365
3453,0.3086175516340975
3454,0.4248393102593955
3455,-0.1935514431882674
3456,-0.142310489864345
3457,0.1436849667629958
3458,0.0583872494871397
3459,0.0552006939515667
3460,0.3316775653923563
3461,-0.0157217872527784
3462,0.2133601079351156
3463,-0.0785027946994913
3464,0.6315018762012242
3465,-0.3551419036830741
3466,0.0
3467,-0.3471582181259586
3468,-0.1815887476531885
3469,0.2701126492525846
3470,-0.0030695561421964
3471,-0.0829467604681827
3472,-0.0522530276018982
3473,-0.0553573625292009
3474,-0.2559121882033857
3475,0.1376328988813871
3476,-0.1131284485681581
3477,-0.0061654181694992
3478,-0.239482100644277
3479,-0.0370948546345398
3480,-0.1966796754010998
3481,-0.0588836892180858
3482,0.6068260226712575
3483,0.3514587841674843
3484,0.0843403054652448
3485,-0.1105311636475325
3486,0.2480781599338465
3487,-0.1042401201827191
3488,0.1836153869694176
3489,-0.1785213709261034
3490,-0.0812119780284617
3491,0.0059059768485653
3492,0.0368987351113603
3493,0.5809921621671699
3494,0.6473838438324471
3495,-0.1269961755174735
3496,0.0991629480561238
3497,0.0466431507448235
3498,0.4411551298795642
3499,0.0261142061281264
3500,0.1130336492478875
3501,-0.3227494766224578
3502,0.1683599419448429
3503,-0.3334741011489512
3504,-0.4461281923763374
3505,0.0964461070844169
3506,0.3843018516361922
3507,0.2512015565784341
3508,0.0507953094159858
3509,0.5857740585774144
3510,0.1958356132822644
3511,-0.0691662583936162
3512,0.2386291760105756
3513,0.0373616898979725
3514,-0.0027936082243959
3515,-0.3560514732680989
3516,-0.2557760413738897
3517,-0.6392849060873476
3518,0.2145195890256268
3519,0.2140603875619783
3520,0.0084490382178085
3521,-0.4214039255614031
3522,-0.2839080035963504
3523,-0.0948203665062678
3524,0.2280130293159628
3525,-0.3068443333238582
3526,-0.0341054426602258
3527,-0.0767961772569653
3528,0.4050876745701274
3529,0.0877391599683013
3530,0.0989623094975606
3531,-0.5401256502828651
3532,-0.2507908461341148
3533,-0.2113379980008593
3534,0.1653693724517551
3535,0.0370518155389601
3536,0.3748083366460313
3537,0.3719996039547936
3538,0.5080213903743335
3539,0.5183224188379584
3540,0.4190254190254165
3541,-0.0083257014403545
3542,0.4269705210444131
3543,-0.0207573244886576
3544,0.2591387770855151
3545,-0.0137858777468392
3546,0.110165523699352
3547,0.005507972790625
3548,0.0137680361273299
3549,0.2581708321889584
3550,-0.1209921355111911
3551,-0.1749190827078156
3552,-0.2803789950553814
3553,0.1929916462187391
3554,-0.0681172786967783
3555,-0.0339736159408351
3556,0.5298267768413558
3557,0.0384182651409245
3558,-0.1869518598960786
3559,-0.4362833080215494
3560,0.6256345525889826
3561,0.2545434639807332
3562,-0.019162856908208
3563,0.0601898716861291
3564,-0.1894754973731877
3565,-0.3428011753183147
3566,-0.2874517904346457
3567,-1.0932185520052762
3568,0.1307277234942518
3569,0.1543479527054495
3570,0.3714961161769632
3571,0.028889662373828
3572,-0.4838239580297196
3573,0.5420761225613835
3574,0.0159408738497065
3575,-0.2790170461976601
3576,-0.224296887516562
3577,0.1352687921805838
3578,-0.1281603169055102
3579,-0.459400146305777
3580,0.1344203851436193
3581,-0.3401260812197532
3582,0.1639296273528299
3583,0.0117078881896571
3584,0.1315404852382477
3585,-0.0584966364434178
3586,0.0350856675048256
3587,-0.1170891633979208
3588,0.1403098509207887
3589,-0.0664484133415397
3590,0.1908767389194538
3591,0.2259522272433791
3592,-0.2994738972076119
3593,0.638551116258127
3594,0.4786220806454209
3595,-0.330843973339767
3596,-0.0016060644995488
3597,0.0930650492602998
3598,-0.1478386630242765
3599,-0.0273254785977141
3600,-0.0659460850543601
3601,0.1509652137603091
3602,-0.1383081376648462
3603,0.1862077822011175
3604,-0.222014865343157
3605,0.0225181753844152
3606,-0.1804705124073484
3607,-0.2422871910838313
3608,-0.0614171192138601
3609,-0.1878359997409291
3610,0.2680791964083979
3611,-0.0258456369334284
3612,-0.139113555483646
3613,-0.1393073508925411
3614,0.3418895845190604
3615,-0.2825261836134677
3616,-0.6592648980940252
3617,-0.3213256484149882
3618,-0.3499233638913732
3619,-0.6842534358257695
3620,0.1047120418848207
3621,-0.480776256375046
3622,-0.0190008477301288
3623,0.4944879141336413
3624,0.3565010724015887
3625,0.1389290882778634
3626,0.2957939542601479
3627,0.1541520198236688
3628,-0.2021018593371026
3629,0.1297540440010347
3630,-0.0836892531455675
3631,0.3049657632775195
3632,0.3454850409278039
3633,-0.2255747126436853
3634,0.0861326442721824
3635,0.3233837964685331
3636,-0.1203403913928013
3637,-0.1664609821197899
3638,-0.080425104121795
3639,0.3093829247675471
3640,-0.5866848057138077
3641,0.218888926595866
3642,-0.1121152408779102
3643,0.4801190154179118
3644,-0.3559419227650064
3645,0.384655685839728
3646,-0.4717109284792535
3647,-0.4057694274900255
3648,0.9758238789843472
3649,0.2055463827206108
3650,-0.4535761432488153
3651,-0.9120098374094876
3652,0.9507054166525704
3653,0.5350652846951245
3654,-0.1078021829942224
3655,-0.0674217907227577
3656,-0.3501293956462062
3657,-0.7996317261133559
3658,-0.8216729122975852
3659,-0.0240715268225561
3660,0.0687285223367658
3661,0.0721129082105626
3662,-0.642820114048715
3663,-0.2112627277135186
3664,-0.8277836559407453
3665,0.3831655175834571
3666,-0.353409656545549
3667,0.0774909254047877
3668,-0.2922132987479454
3669,-0.2914139203301908
3670,-0.1590920479029891
3671,-0.0576571156401096
3672,-0.3168615616748517
3673,0.5700997674593127
3674,0.0274972502749759
3675,0.1970910361000832
3676,0.0261887837180635
3677,0.0062350359138011
3678,0.0523468853603301
3679,0.1816372231898386
3680,0.079558450599187
3681,0.1563857515204159
3682,-0.086956521739136
3683,-0.0124239035905109
3684,0.0918524402959149
3685,0.1660512032516334
3686,-0.2459627329192569
3687,-0.0099388759131393
3688,-0.6980759126279089
3689,0.0560957367239978
3690,0.1283876841196133
3691,0.4091595954899433
3692,0.4927361895068001
3693,-0.0127248539533691
3694,0.1628438777631451
3695,0.0484831694140415
3696,0.1981566820276529
3697,0.1173735932429612
3698,0.3013605969757478
3699,0.0519665176011968
3700,-0.1791991177889653
3701,0.2292158525683636
3702,0.114476726881425
3703,-0.0206100577081558
3704,-0.0664543183849356
3705,0.1521547631305031
3706,0.2349092331814762
3707,0.1881706955868052
3708,-0.0091143163123522
3709,-0.1037829453827957
3710,-0.0490643541761825
3711,0.0957548675391035
3712,0.2501591922132317
3713,0.0999636495819696
3714,0.7019969075754637
3715,0.6752950480593753
3716,0.6497234897706428
3717,0.5469900519941072
3718,0.3742739086172825
3719,0.1196243794485248
3720,-0.7047343693530824
3721,-0.5846536003150485
3722,-0.2733817320251615
3723,0.0167038707424132
3724,0.6082468002897811
3725,-0.5829487490891301
3726,0.0273182577022234
3727,-0.1489542801556448
3728,-0.2773967383020784
3729,0.048749276377919
3730,-0.0731774247644456
3731,0.0853008377760769
3732,0.1794185622187006
3733,-0.2360503509054156
3734,0.1717432979338398
3735,0.2519273963455303
3736,0.1787607938191279
3737,0.0998849809310442
3738,0.5418748871094019
3739,-0.1993517264468307
3740,0.1322188449848031
3741,-0.0486558812796572
3742,-0.464377367713547
3743,0.0335949668631504
3744,0.2011643146697455
3745,0.0243776091659935
3746,0.0593851354437876
3747,0.3232856752572619
3748,0.4261878853826527
3749,-0.1543910634819698
3750,-0.4340192002189126
3751,0.1843646626809553
3752,0.1938512797213346
3753,-0.5359481104783919
3754,0.4426254358041644
3755,-0.1700628625223973
3756,-0.0030369290573517
3757,-0.0790225518205552
3758,0.2607008609191262
3759,-0.0470088710288794
3760,0.1839056102563202
3761,-0.3531609806482869
3762,0.1728634681870544
3763,-0.2066492432990964
3764,-1.0181345391171472
3765,0.112663673187437
3766,0.153624278906431
3767,-0.0828375630694935
3768,-0.029001555537996
3769,-0.0639447236180887
3770,-0.3530005042864361
3771,0.0582741404564289
3772,0.1807948685700054
3773,0.0471416449291232
3774,-0.1515224957712847
3775,0.0539197181326304
3776,-0.1638517771615773
3777,-0.2622184311123877
3778,-0.0031593580184477
3779,-0.1598025410186211
3780,0.1311506494327403
3781,-0.1265702623168794
3782,0.3594286975439175
3783,0.1385346808979559
3784,-0.1071642449648664
3785,-0.0504556778404869
3786,0.1542821158690205
3787,-0.2050796655624023
3788,0.1763723977197575
3789,-0.1632704323526584
3790,0.3597797522212418
3791,-0.0281646064778516
3792,-0.1535761298815298
3793,-0.1601004551875658
3794,0.0313823944766878
3795,0.1611395760741562
3796,0.0393685990792053
3797,-0.0689503870624086
3798,0.0782913691594638
3799,-0.1474047357691612
3800,0.0250838742043658
3801,0.2283676406181624
3802,-0.1315624608445106
3803,-0.0626880641925741
3804,0.1689717754552736
3805,0.1031540120659063
3806,0.1061670569867213
3807,-0.0265488107694406
3808,-0.0984836642176012
3809,-0.0625684342249477
3810,-0.1190215178375655
3811,0.0313116448007085
3812,-0.0501237429905156
3813,0.2780381130896729
3814,0.2380952380952381
3815,0.181511207556536
3816,0.1162245996075284
3817,-0.0490840286903977
3818,0.2132970991594371
3819,0.0600031580609498
3820,-0.0519454913588487
3821,-0.1283219438116909
3822,-0.3364865722811257
3823,0.2280357255970188
3824,0.0221652259269792
3825,0.1296565682120122
3826,0.1674504594153585
3827,-0.0459247327111053
3828,0.1167914713832357
3829,0.0362042322369051
3830,0.1731519959702844
3831,-0.0125944584382756
3832,-0.0567072018146326
3833,0.1258574035617573
3834,-0.0818742914724747
3835,0.0660855335620038
3836,-0.2618792200416432
3837,-0.1232032854209402
3838,0.1356552463877868
3839,-0.2252230955617301
3840,-0.3293715851044561
3841,0.1187409315684918
3842,0.3305492429832082
3843,-0.0236162361623569
3844,0.0722724523960543
3845,-0.0177025093306982
3846,-0.2054754020813603
3847,-0.0961780329372737
3848,0.0990391722098978
3849,-0.2430133657351134
3850,0.0296269961188534
3851,0.0651369356032649
3852,-0.0430977667655575
3853,-0.2001899504347984
3854,-0.0861454372623635
3855,0.020789403344122
3856,-0.2351750416765788
3857,-0.1251862891207201
3858,0.0536224976167799
3859,0.1843592030924783
3860,0.0594353640416013
3861,-0.0594707106749891
3862,0.1158335560901679
3863,0.2990820254663875
3864,-1.2328811684720613
3865,-0.283812879232728
3866,-1.1115875581357009
3867,1.3728488239695404
3868,0.6792416739420376
3869,-0.1495647671747249
3870,0.3354081336472475
3871,0.6663463078648035
3872,0.0320256204964044
3873,0.3542251723257638
3874,-0.1758255810236282
3875,-0.1633045148895263
3876,-0.0192159877017686
3877,-0.0448574174943884
3878,0.5449157133297152
3879,-0.3004442739796074
3880,-0.4656091452058276
3881,-0.0771257792917311
3882,-0.2609788317169836
3883,-0.1726725515193651
3884,0.383406611955533
3885,0.3181524785895315
3886,-0.4281438089413855
3887,0.8552190701088193
3888,-0.7231936230393418
3889,0.541081484496903
3890,0.2706543067866606
3891,0.4479471893840021
3892,0.2352071502973652
3893,0.0201565491987779
3894,-0.1278213192505619
3895,0.0269025120220547
3896,0.248464748162345
3897,-0.1783385980240689
3898,0.4249623556968508
3899,0.3999333444425891
3900,0.0499333943815445
3901,-0.20023364485981
3902,-0.1772160363794528
3903,0.0851916812828849
3904,0.5895051477914427
3905,-0.0250145586059971
3906,0.1294892424066568
3907,-0.3011547036704368
3908,0.0432410856838728
3909,-0.0182976529101607
3910,0.1677239363645406
3911,0.3541170240932121
3912,-0.125919544038721
3913,0.2643928878313211
3914,-2.1947292602321915
3915,-0.6911262798634734
3916,0.2553191489361702
3917,1.584695792012871
3918,-0.3597727043475314
3919,-1.1977270407295375
3920,0.3458682309857375
3921,1.016983285225204
3922,-0.4738057902102526
3923,-0.4012188928390053
3924,-0.4934334763072295
3925,-0.502616010669227
3926,-0.8970775972121668
3927,-0.8101542673968063
3928,0.2547227089007188
3929,-1.0039597715246904
3930,-0.9623208915620124
3931,0.5908627299264964
3932,0.9359053600458936
3933,0.6004502164502074
3934,-0.00519507506883
3935,-0.4781791816492774
3936,0.0292577710518457
3937,0.7715410107705101
3938,-0.7057187554319588
3939,0.0030801125425749
3940,0.1005946921506647
3941,0.2037321365300571
3942,0.0767097421372487
3943,-0.1359016780902799
3944,-0.067997043606805
3945,-0.082847590022775
3946,0.2847153584020461
3947,-0.1536574915414452
3948,0.0693931787981564
3949,0.1592322417429033
3950,-0.0723126170912624
3951,-0.3389579632918833
3952,-0.0740631017627018
3953,0.1272264631043277
3954,0.0118336193124559
3955,0.1447520014179814
3956,0.1180254344811407
3957,0.0471878963045884
3958,-0.044258232031151
3959,-0.0531381000177147
3960,-0.3822788561268397
3961,0.1686290752026487
3962,0.1211476523948896
3963,0.0324924676552294
3964,0.811851757147658
3965,-0.3463925461455759
3966,0.5724217105682631
3967,0.5344710005868086
3968,-0.4028662420382122
3969,-0.3451361370318241
3970,0.2645418326693176
3971,0.4694984614408585
3972,-0.2121994834095031
3973,0.0023842070127453
3974,-0.0397525799424382
3975,-0.2758466738950217
3976,-0.2269313133250166
3977,0.0255631890078236
3978,-0.0703482237073419
3979,-0.3159633674958744
3980,-0.1075752223756396
3981,0.2338694175690271
3982,-0.3665594855305422
3983,-0.1642564977938068
3984,-0.3360801421877591
3985,-0.6243293337235444
3986,-0.4212382445140947
3987,0.4243281471004265
3988,-1.2660520250247045
3989,1.0547617587539089
3990,-0.3476816097966203
3991,0.0522787379297668
3992,-0.1725093956010111
3993,-0.7120142713100182
3994,0.1285864782797361
3995,-0.0278940027894101
3996,-0.0744393784311752
3997,-0.7633902703838039
3998,-0.2812548970445371
3999,0.3980083971967829
4000,0.2304685675132604
4001,0.2562828119660916
4002,-0.3929518166225005
4003,0.1277019871675154
4004,-0.1497286168819072
4005,-0.0468120962456627
4006,-0.1952749405498066
4007,-0.1834158260760502
4008,-0.2669849546125648
4009,0.1004110577677345
4010,-0.7842889219189837
4011,-0.6333142384316568
4012,0.4025484167485441
4013,0.211918016194337
4014,-0.3194658817617374
4015,-0.3710909352932738
4016,0.086393088552919
4017,-0.0888718084212054
4018,0.4281067636085383
4019,0.2195494463535738
4020,0.0381679389312901
4021,-0.1983889858259397
4022,0.416547653051509
4023,0.0416374213350174
4024,-0.0893027243284435
4025,-0.1454770933199813
4026,-0.023854392786437
4027,0.0727030022764398
4028,0.35509845371844
4029,-0.1695227785080751
4030,0.0136789142510507
4031,-0.1584502847339752
4032,-0.0357534442484571
4033,0.0142993326978079
4034,0.2092846270928451
4035,0.0047562425683666
4036,0.2088376287436507
4037,-0.1949781244055529
4038,0.1709077098366812
4039,0.4722194313272274
4040,0.6620533634972418
4041,0.242275397431223
4042,0.0381521108070031
4043,0.3454888088074903
4044,-0.2452523779538027
4045,0.2298090435645178
4046,0.1502245113576281
4047,0.049500049500042
4048,0.2206124464932551
4049,0.0329163923634044
4050,0.0855094389265246
4051,0.1903886554621796
4052,0.2031055493677535
4053,0.1929050188000758
4054,-0.1309543296775361
4055,0.3913256155225791
4056,0.2861509446232873
4057,0.0747335586171101
4058,0.1200791873559875
4059,0.2202001230530121
4060,-0.1556773586741537
4061,-0.2536172980003162
4062,-0.2020004561300637
4063,-0.4878208486118416
4064,0.5123694644552353
4065,-0.4825767353122637
4066,-0.2108696263390221
4067,-0.4845248689805291
4068,-0.2620173922896103
4069,-0.6270843428441093
4070,0.2161608691942293
4071,0.2723018011629659
4072,0.1218199331406897
4073,0.2317693612210269
4074,-0.0678809820115423
4075,0.1130071194485188
4076,0.2255045664674741
4077,0.4601571268237897
4078,-0.0631711939355558
4079,0.0406937584193931
4080,-0.0168416325155791
4081,-0.0084215254189632
4082,-0.2278993866411575
4083,-0.1154897045153728
4084,-0.086692368957085
4085,-0.4253963759909394
4086,-0.2071098249496301
4087,0.0134745083577288
4088,-0.5039201710620054
4089,0.2467212050383221
4090,1.2945398615739436
4091,-0.0224351783596657
4092,0.7412356047591729
4093,0.73421439060207
4094,0.8469799918589673
4095,-0.8048734297077241
4096,-0.1707347919565007
4097,-0.4414239893296028
4098,-1.192236004884626
4099,0.866517999362845
4100,-0.6541396780606565
4101,-0.5643158879107413
4102,0.7743256647361723
4103,0.4998408150270773
4104,-0.7602733134443282
4105,0.2272436307771026
4106,0.2585794094173989
4107,0.4386104313002559
4108,0.2061659477289955
4109,0.4263651580709417
4110,0.7927058528637766
4111,0.4460525905361833
4112,-0.4291711045673665
4113,-0.1348850340349467
4114,-0.6461778651555492
4115,0.4489983882109147
4116,-0.3900719466034912
4117,-0.5695522041089064
4118,0.1754971209769875
4119,-0.0014504104661606
